"ISO3","Area","UN Region","EBRD Region","cpc_name1","Element","Unit","Year","value","Item","grouped"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2006,22543,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2007,16707,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2008,16180,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2009,9430,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2010,7403,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2011,4002,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2012,1827,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2013,928,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2014,2469,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2015,3242,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2016,3899,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2017,3688,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2018,3536,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2019,4751,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2020,5009,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2021,611,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2022,497,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Fruits and nuts","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2023,2073,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1992,1273,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1993,0,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1994,0,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1995,0,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1996,0,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1997,0,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1998,0,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1999,1520,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2000,1368,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2001,1329,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2002,1292,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2003,1236,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2004,1183,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2005,1064,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2006,1151,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2007,1173,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2008,1198,NA,"yes"
"MDV","Maldives","Southern Asia",NA,"Meat and meat products","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2009,1266,NA,"yes"
