"ISO3","Area","UN Region","EBRD Region","cpc_name1","Element","Unit","Year","value","Item","grouped"
"SDN","Sudan","Northern Africa",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2020,1421858,NA,"yes"
"SDN","Sudan","Northern Africa",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2021,1197749,NA,"yes"
"SDN","Sudan","Northern Africa",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2022,1839936,NA,"yes"
"SDN","Sudan","Northern Africa",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2023,971658,NA,"yes"
"SDN","Sudan","Northern Africa",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1992,0,NA,"yes"
"SDN","Sudan","Northern Africa",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1993,0,NA,"yes"
"SDN","Sudan","Northern Africa",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1994,0,NA,"yes"
"SDN","Sudan","Northern Africa",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1995,0,NA,"yes"
"SDN","Sudan","Northern Africa",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1996,0,NA,"yes"
"SDN","Sudan","Northern Africa",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1997,0,NA,"yes"
"SDN","Sudan","Northern Africa",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1998,0,NA,"yes"
"SDN","Sudan","Northern Africa",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1999,0,NA,"yes"
"SDN","Sudan","Northern Africa",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2000,0,NA,"yes"
"SDN","Sudan","Northern Africa",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2001,0,NA,"yes"
"SDN","Sudan","Northern Africa",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2002,0,NA,"yes"
