"ISO3","Area","Country Group","cpc_name1","Element","Unit","Year","value","Item","grouped"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2020,15724.4,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2021,16643,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2022,17353.8,NA,"yes"
"UKR","Ukraine","Eastern Europe","Edible roots and tubers with high starch or inulin content","Yield","kg/ha",2023,17648.8,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",1992,13555702,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",1993,11838000,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",1994,10359000,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",1995,9403500,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",1996,8763300,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",1997,8242400,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",1998,8301400,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",1999,8739700,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2000,8808600,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2001,9668160,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2002,11309300,NA,"yes"
"UKR","Ukraine","Eastern Europe","Eggs of hens or other birds in shell, fresh","Production","1000 No",2003,11477100,NA,"yes"
