"ISO3","Area","UN Region","EBRD Region","Element","FBS Class","Unit","Type","Year","value"
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Cereals","g/cap/d","Per capita",2021,6.72
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Cereals","g/cap/d","Per capita",2022,6.77
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Cereals","g/cap/d","Per capita",2023,6.82
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Dairy and eggs (excl. butter)","g/cap/d","Per capita",2010,20.4
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Dairy and eggs (excl. butter)","g/cap/d","Per capita",2011,20.56
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Dairy and eggs (excl. butter)","g/cap/d","Per capita",2012,20.759999999999998
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Dairy and eggs (excl. butter)","g/cap/d","Per capita",2013,20.64
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Dairy and eggs (excl. butter)","g/cap/d","Per capita",2014,20.94
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Dairy and eggs (excl. butter)","g/cap/d","Per capita",2015,20.939999999999998
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Dairy and eggs (excl. butter)","g/cap/d","Per capita",2016,21.16
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Dairy and eggs (excl. butter)","g/cap/d","Per capita",2017,21.44
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Dairy and eggs (excl. butter)","g/cap/d","Per capita",2018,21.86
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Dairy and eggs (excl. butter)","g/cap/d","Per capita",2019,22.7
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Dairy and eggs (excl. butter)","g/cap/d","Per capita",2020,23.419999999999998
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Dairy and eggs (excl. butter)","g/cap/d","Per capita",2021,23.86
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Dairy and eggs (excl. butter)","g/cap/d","Per capita",2022,23.96
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Dairy and eggs (excl. butter)","g/cap/d","Per capita",2023,24.240000000000002
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fats and oils","g/cap/d","Per capita",2010,41.18
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fats and oils","g/cap/d","Per capita",2011,41.160000000000004
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fats and oils","g/cap/d","Per capita",2012,41.95
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fats and oils","g/cap/d","Per capita",2013,42.01
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fats and oils","g/cap/d","Per capita",2014,43
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fats and oils","g/cap/d","Per capita",2015,43.05
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fats and oils","g/cap/d","Per capita",2016,43.18
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fats and oils","g/cap/d","Per capita",2017,44.35
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fats and oils","g/cap/d","Per capita",2018,44.96
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fats and oils","g/cap/d","Per capita",2019,46.44
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fats and oils","g/cap/d","Per capita",2020,47.05
NA,"World",NA,NA,"Fat supply quantity (g/capita/day)","Fats and oils","g/cap/d","Per capita",2021,47.82
