"ISO3","Item","Group","charted","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"NIC","LULUCF","FAO aggregates","yes",1998,20287180.6,172223.5,618682.4,NA
"NIC","LULUCF","FAO aggregates","yes",1999,19690168,42214.5,151678.8,NA
"NIC","LULUCF","FAO aggregates","yes",2000,19722041.9,49926,179368,NA
"NIC","LULUCF","FAO aggregates","yes",2001,23618407.200000003,8374,9676.8,NA
"NIC","LULUCF","FAO aggregates","yes",2002,23607155.5,3153.5,3645.6,NA
"NIC","LULUCF","FAO aggregates","yes",2003,23810397.799999997,97361,112680.40000000001,NA
"NIC","LULUCF","FAO aggregates","yes",2004,23613779.900000002,6227.5,7196,NA
"NIC","LULUCF","FAO aggregates","yes",2005,23865042.2,122695,141990.80000000002,NA
"NIC","LULUCF","FAO aggregates","yes",2006,23648534.3,22339.5,25838.4,NA
"NIC","LULUCF","FAO aggregates","yes",2007,23618980.200000003,8639,9984.8,NA
"NIC","LULUCF","FAO aggregates","yes",2008,23648551.1,22339.5,25855.2,NA
"NIC","LULUCF","FAO aggregates","yes",2009,23628265.599999998,12932,14977.2,NA
"NIC","LULUCF","FAO aggregates","yes",2010,23703107.3,48468.5,56098,NA
"NIC","LULUCF","FAO aggregates","yes",2011,11014524.4,26977,31228.4,NA
"NIC","LULUCF","FAO aggregates","yes",2012,10982544.1,12163.5,14061.6,NA
"NIC","LULUCF","FAO aggregates","yes",2013,11069507,52470,60718,NA
"NIC","LULUCF","FAO aggregates","yes",2014,11092274.5,63865,73906,NA
"NIC","LULUCF","FAO aggregates","yes",2015,11018940.6,29865.5,34571.6,NA
"NIC","LULUCF","FAO aggregates","yes",2016,19622031.299999997,61612.5,71302,NA
"NIC","LULUCF","FAO aggregates","yes",2017,19512848.7,10997.5,12734.400000000001,NA
"NIC","LULUCF","FAO aggregates","yes",2018,19594370.900000002,48786.5,56467.6,NA
"NIC","LULUCF","FAO aggregates","yes",2019,19607431,57054.5,66029.6,NA
"NIC","LULUCF","FAO aggregates","yes",2020,19697569.1,98845,114377.2,NA
"NIC","LULUCF","FAO aggregates","yes",2021,19502119.6,8241.5,9531.2,NA
"NIC","LULUCF","FAO aggregates","yes",2022,19506027.2,10043.5,11636.8,NA
"NIC","LULUCF","FAO aggregates","yes",2030,NA,NA,NA,NA
"NIC","LULUCF","FAO aggregates","yes",2050,NA,NA,NA,NA
"NER","Energy","Not agri-food","yes",1992,1154332.2,68069.90000000001,531682.2,NA
"NER","Energy","Not agri-food","yes",1993,1301566.5,70490.4,549446.7,NA
"NER","Energy","Not agri-food","yes",1994,1297270,72592.1,569494.2999999999,NA
"NER","Energy","Not agri-food","yes",1995,1298752.5,74788.70000000001,585658.3,NA
"NER","Energy","Not agri-food","yes",1996,1396939.4,76997.4,608106.4,NA
"NER","Energy","Not agri-food","yes",1997,1555997,94926.5,750127.1000000001,NA
"NER","Energy","Not agri-food","yes",1998,1626057.3,97125.20000000001,768433.3,NA
"NER","Energy","Not agri-food","yes",1999,1619486.5999999999,99163.5,787998.7,NA
"NER","Energy","Not agri-food","yes",2000,1294953.4000000001,57616.5,503189.5,NA
"NER","Energy","Not agri-food","yes",2001,1273689.7,59596.3,521336.9,NA
"NER","Energy","Not agri-food","yes",2002,1318119.5,61532.5,539212.5,NA
"NER","Energy","Not agri-food","yes",2003,1394878.4000000001,63702.8,557450.5,NA
"NER","Energy","Not agri-food","yes",2004,1466431.3,68557.59999999999,578665.4,NA
"NER","Energy","Not agri-food","yes",2005,1376084.7000000002,70645.6,595625.6,NA
"NER","Energy","Not agri-food","yes",2006,1367921,72603,612474.7,NA
"NER","Energy","Not agri-food","yes",2007,1417211,74962.5,633059.5,NA
"NER","Energy","Not agri-food","yes",2008,1527570.9,78045.5,654541.2999999999,NA
"NER","Energy","Not agri-food","yes",2009,1715043,81847.8,677883.2,NA
"NER","Energy","Not agri-food","yes",2010,1970380,86395.1,701366.1,NA
"NER","Energy","Not agri-food","yes",2011,2021017.9000000001,73706.2,642967.3,NA
"NER","Energy","Not agri-food","yes",2012,2720622.8000000003,82116.29999999999,802168,NA
"NER","Energy","Not agri-food","yes",2013,3212696.7,105381.8,1035082.6,NA
"NER","Energy","Not agri-food","yes",2014,3419229.6999999997,109823.5,1059193.7,NA
"NER","Energy","Not agri-food","yes",2015,3377866.9,113337.3,1070016.9000000001,NA
"NER","Energy","Not agri-food","yes",2016,3372431.3000000003,117462.7,1118397.0999999999,NA
"NER","Energy","Not agri-food","yes",2017,3532621.0999999996,120113.29999999999,1173671.7000000002,NA
"NER","Energy","Not agri-food","yes",2018,3117914.4,126362.4,1210550.7,NA
"NER","Energy","Not agri-food","yes",2019,3892933.1999999997,132878.6,1268222.6,NA
"NER","Energy","Not agri-food","yes",2020,4289487.3,143383.7,1346214.0999999999,NA
"NER","Energy","Not agri-food","yes",2021,4296523,146943.09999999998,1352319.4000000001,NA
"NER","Energy","Not agri-food","yes",2022,4299434.6,148095.30000000002,1351354,NA
"NER","Energy","Not agri-food","yes",2030,NA,NA,NA,NA
"NER","Energy","Not agri-food","yes",2050,NA,NA,NA,NA
"NER","IPPU","Not agri-food","yes",1992,28362.300000000003,24.9,NA,1190.1999999999998
"NER","IPPU","Not agri-food","yes",1993,30303.5,25.8,NA,1921
"NER","IPPU","Not agri-food","yes",1994,34392.6,26.700000000000003,NA,4520
"NER","IPPU","Not agri-food","yes",1995,37584.899999999994,27.599999999999998,NA,7762.1
"NER","IPPU","Not agri-food","yes",1996,44545.6,28.6,NA,12176.7
"NER","IPPU","Not agri-food","yes",1997,54158,29.7,NA,16804.5
"NER","IPPU","Not agri-food","yes",1998,60340.8,30.8,NA,22869.800000000003
"NER","IPPU","Not agri-food","yes",1999,71819.2,31.9,NA,33350.700000000004
"NER","IPPU","Not agri-food","yes",2000,94466,33.099999999999994,NA,60536.6
"NER","IPPU","Not agri-food","yes",2001,120995.2,34.3,NA,82931.29999999999
"NER","IPPU","Not agri-food","yes",2002,141455.19999999998,35.6,NA,104423.2
"NER","IPPU","Not agri-food","yes",2003,167135.1,36.900000000000006,NA,128992.3
"NER","IPPU","Not agri-food","yes",2004,186318.80000000002,38.3,NA,153827.2
"NER","IPPU","Not agri-food","yes",2005,219331.5,39.699999999999996,NA,183730.19999999998
"NER","IPPU","Not agri-food","yes",2006,232590.30000000002,41.2,NA,193857.1
"NER","IPPU","Not agri-food","yes",2007,239450.19999999998,42.8,NA,198007.5
"NER","IPPU","Not agri-food","yes",2008,250359.5,44.4,NA,205912.5
"NER","IPPU","Not agri-food","yes",2009,253835.3,46.1,NA,212855.8
"NER","IPPU","Not agri-food","yes",2010,248924.7,47.9,NA,211603.7
"NER","IPPU","Not agri-food","yes",2011,269024.9,49.7,NA,213063.7
"NER","IPPU","Not agri-food","yes",2012,274515.30000000005,51.7,NA,217260.8
"NER","IPPU","Not agri-food","yes",2013,280930.2,53.699999999999996,NA,223299
"NER","IPPU","Not agri-food","yes",2014,301995.60000000003,55.800000000000004,NA,243398.40000000002
"NER","IPPU","Not agri-food","yes",2015,328720.1,58,NA,268972
"NER","IPPU","Not agri-food","yes",2016,368809.5,60.3,NA,306866.2
"NER","IPPU","Not agri-food","yes",2017,414525.69999999995,62.6,NA,344243.10000000003
"NER","IPPU","Not agri-food","yes",2018,466834.3,65,NA,389986.89999999997
"NER","IPPU","Not agri-food","yes",2019,509375.60000000003,67.6,NA,430325.2
"NER","IPPU","Not agri-food","yes",2020,552193.8,70.2,NA,471478.3
"NER","IPPU","Not agri-food","yes",2021,603701.6,72.9,NA,516767.39999999997
"NER","IPPU","Not agri-food","yes",2022,647206.6,75.7,NA,558522.1
"NER","IPPU","Not agri-food","yes",2030,NA,NA,NA,NA
"NER","IPPU","Not agri-food","yes",2050,NA,NA,NA,NA
"NER","Waste","Not agri-food","yes",1992,1357843.5999999999,83538.5,1274305.1,NA
"NER","Waste","Not agri-food","yes",1993,1403715.2000000002,86173.7,1317541.5,NA
"NER","Waste","Not agri-food","yes",1994,1453206.5,89199.1,1364007.3,NA
"NER","Waste","Not agri-food","yes",1995,1504083.7,92384.8,1411698.9000000001,NA
"NER","Waste","Not agri-food","yes",1996,1561278.2,97627.6,1463650.5999999999,NA
"NER","Waste","Not agri-food","yes",1997,1619995.2,104310.7,1515684.6,NA
"NER","Waste","Not agri-food","yes",1998,1686117.4000000001,113420.7,1572696.7,NA
"NER","Waste","Not agri-food","yes",1999,1750060.0999999999,121267.3,1628792.8,NA
"NER","Waste","Not agri-food","yes",2000,1806088.9,129122.70000000001,1676966.2000000002,NA
"NER","Waste","Not agri-food","yes",2001,1872853.3,133888.5,1738964.8,NA
"NER","Waste","Not agri-food","yes",2002,1942748,142295.19999999998,1800452.8,NA
"NER","Waste","Not agri-food","yes",2003,2016255.3,150515.4,1865739.9000000001,NA
"NER","Waste","Not agri-food","yes",2004,2092135.2999999998,161155.6,1930979.7000000002,NA
"NER","Waste","Not agri-food","yes",2005,2177091.6,169238.40000000002,2007853.2,NA
"NER","Waste","Not agri-food","yes",2006,2260842.6,178222.3,2082620.3,NA
"NER","Waste","Not agri-food","yes",2007,2347196.4,189155.1,2158041.3,NA
"NER","Waste","Not agri-food","yes",2008,2439210.4,198671.6,2240538.9,NA
"NER","Waste","Not agri-food","yes",2009,2537132,212656.7,2324475.3000000003,NA
"NER","Waste","Not agri-food","yes",2010,2638200.2,221706.7,2416493.5999999996,NA
"NER","Waste","Not agri-food","yes",2011,2740677.8,232044.09999999998,2508633.6999999997,NA
"NER","Waste","Not agri-food","yes",2012,2848401.9,237258.6,2611143.4,NA
"NER","Waste","Not agri-food","yes",2013,2958186.4,245630.8,2712555.6999999997,NA
"NER","Waste","Not agri-food","yes",2014,3079518.0999999996,256213.39999999997,2823304.7,NA
"NER","Waste","Not agri-food","yes",2015,3204576.6,269893.5,2934683.1,NA
"NER","Waste","Not agri-food","yes",2016,3329757.6,283531.5,3046226.0999999996,NA
"NER","Waste","Not agri-food","yes",2017,3461891.6,298154.80000000005,3163736.8000000003,NA
"NER","Waste","Not agri-food","yes",2018,3596931.4,311226.3,3285705.1,NA
"NER","Waste","Not agri-food","yes",2019,3737831.6,326010.3,3411821.3000000003,NA
"NER","Waste","Not agri-food","yes",2020,3867243.4,322132.60000000003,3545110.8,NA
"NER","Waste","Not agri-food","yes",2021,4012957.3,332580.5,3680376.8,NA
"NER","Waste","Not agri-food","yes",2022,4164127.5999999996,343367.1,3820760.4,NA
"NER","Waste","Not agri-food","yes",2030,NA,NA,NA,NA
"NER","Waste","Not agri-food","yes",2050,NA,NA,NA,NA
"NER","IPCC Agriculture","FAO aggregates","yes",1992,11058453.100000001,3422077.5,7636375.600000001,NA
"NER","IPCC Agriculture","FAO aggregates","yes",1993,11545840.1,3546892.5,7998947.600000001,NA
"NER","IPCC Agriculture","FAO aggregates","yes",1994,11963445.9,3661213.5,8302232.4,NA
"NER","IPCC Agriculture","FAO aggregates","yes",1995,12461815.4,3842553,8619262.4,NA
"NER","IPCC Agriculture","FAO aggregates","yes",1996,13013918.5,4008628.5,9005290,NA
"NER","IPCC Agriculture","FAO aggregates","yes",1997,13475078.2,4103313,9371765.2,NA
"NER","IPCC Agriculture","FAO aggregates","yes",1998,14079096.9,4362668.5,9716428.4,NA
"NER","IPCC Agriculture","FAO aggregates","yes",1999,14670040.6,4552011,10118029.6,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2000,15328431.7,4732184.5,10596247.2,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2001,16046124.100000001,4995064.5,11051059.6,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2002,16649352.599999998,5182605,11466747.600000001,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2003,17347864.6,5389941,11957923.6,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2004,18055817.8,5575865,12479952.799999999,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2005,18833858.1,5871896.5,12961961.6,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2006,19549035,6117631,13431404,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2007,20459927.1,6403221.5,14056705.6,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2008,21412887.8,6735929,14676958.8,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2009,22318696.7,6967671.5,15351025.2,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2010,21856010.8,6908656,14947354.799999999,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2011,22673994.299999997,7091585.5,15582408.799999999,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2012,23849487,7562517,16286970,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2013,25009622.599999998,7877761,17131861.6,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2014,26273629.2,8314852.000000001,17958777.2,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2015,27312135.900000002,8618515.5,18693620.4,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2016,28722392.400000002,9092256,19630136.4,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2017,30046513.7,9504834.5,20541679.2,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2018,31558949.799999997,10001789,21557160.8,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2019,32973224.800000004,10410472,22562752.799999997,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2020,34601512.300000004,10915217.5,23686294.8,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2021,36237428.5,11376900.5,24860528,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2022,37946060.5,11980358.5,25965702,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2030,NA,NA,NA,NA
"NER","IPCC Agriculture","FAO aggregates","yes",2050,NA,NA,NA,NA
"NER","LULUCF","FAO aggregates","yes",1992,5819593.600000001,32436,116494,NA
"NER","LULUCF","FAO aggregates","yes",1993,5819593.600000001,32436,116494,NA
"NER","LULUCF","FAO aggregates","yes",1994,5819593.600000001,32436,116494,NA
"NER","LULUCF","FAO aggregates","yes",1995,5819593.600000001,32436,116494,NA
"NER","LULUCF","FAO aggregates","yes",1996,5826392,33920,121808.40000000001,NA
"NER","LULUCF","FAO aggregates","yes",1997,5765249.7,20590.5,73995.59999999999,NA
"NER","LULUCF","FAO aggregates","yes",1998,5907033,51463,184906.4,NA
"NER","LULUCF","FAO aggregates","yes",1999,5778871.699999999,23558.5,84649.6,NA
"NER","LULUCF","FAO aggregates","yes",2000,5820368.6,32595,117110,NA
"NER","LULUCF","FAO aggregates","yes",2001,1231345.5,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2002,1231345.5,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2003,1231345.5,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2004,1231345.5,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2005,1231345.5,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2006,1231345.5,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2007,1231345.5,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2008,1231345.5,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2009,1231345.5,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2010,1231345.5,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2011,1229736.2,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2012,1229736.2,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2013,1229736.2,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2014,1229736.2,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2015,1229736.2,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2016,1244102.2,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2017,1244102.2,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2018,1244102.2,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2019,1244102.2,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2020,1244102.2,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2021,1244102.2,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2022,1244102.2,0,0,NA
"NER","LULUCF","FAO aggregates","yes",2030,NA,NA,NA,NA
"NER","LULUCF","FAO aggregates","yes",2050,NA,NA,NA,NA
"NGA","Energy","Not agri-food","yes",1992,267454086.20000002,2794261.1999999997,168022064,NA
"NGA","Energy","Not agri-food","yes",1993,270109296.8,2833765.6,172989359.20000002,NA
"NGA","Energy","Not agri-food","yes",1994,289945054.1,2869463.6999999997,200195402.4,NA
"NGA","Energy","Not agri-food","yes",1995,308257150.5,2983192.5,221286520,NA
"NGA","Energy","Not agri-food","yes",1996,352352543.9,3112349.7,261101859.20000002,NA
"NGA","Energy","Not agri-food","yes",1997,326303661.90000004,3175982.9,238611044,NA
"NGA","Energy","Not agri-food","yes",1998,297261833.09999996,3167905.6999999997,216261466.4,NA
"NGA","Energy","Not agri-food","yes",1999,283680224,3266091.6,204693308.4,NA
"NGA","Energy","Not agri-food","yes",2000,311540863.4,3377401.4000000004,229535348,NA
"NGA","Energy","Not agri-food","yes",2001,314426254.1,3485651.3,229004428.79999998,NA
"NGA","Energy","Not agri-food","yes",2002,278051119.5,3552674.3000000003,187667925.2,NA
"NGA","Energy","Not agri-food","yes",2003,306749044.6,3691478.6,212226084,NA
"NGA","Energy","Not agri-food","yes",2004,305763513.8,3775272.4,206071846.4,NA
"NGA","Energy","Not agri-food","yes",2005,306191847.20000005,3842672,197550945.2,NA
"NGA","Energy","Not agri-food","yes",2006,282861113.3,3904340.1,181387091.2,NA
"NGA","Energy","Not agri-food","yes",2007,267443187.4,4011692.2,169928105.2,NA
"NGA","Energy","Not agri-food","yes",2008,257819930.1,4153497.9000000004,164219801.2,NA
"NGA","Energy","Not agri-food","yes",2009,233844582.8,4233848.600000001,155805269.20000002,NA
"NGA","Energy","Not agri-food","yes",2010,279685511.79999995,4458706.600000001,163717005.20000002,NA
"NGA","Energy","Not agri-food","yes",2011,302086932.6,4630305,171753377.6,NA
"NGA","Energy","Not agri-food","yes",2012,289814732.1,4828218.1,174112624,NA
"NGA","Energy","Not agri-food","yes",2013,276364869.9,4990998.3,161637691.6,NA
"NGA","Energy","Not agri-food","yes",2014,285657640.59999996,5013871.8,164432718.8,NA
"NGA","Energy","Not agri-food","yes",2015,269043382.3,5052321.5,162144880.8,NA
"NGA","Energy","Not agri-food","yes",2016,263623597.3,5251564.1,148562033.20000002,NA
"NGA","Energy","Not agri-food","yes",2017,263383501.89999998,5338110.7,151709401.2,NA
"NGA","Energy","Not agri-food","yes",2018,258236582,5438664.399999999,155086335.6,NA
"NGA","Energy","Not agri-food","yes",2019,286013422.4,5568049.600000001,160840962.8,NA
"NGA","Energy","Not agri-food","yes",2020,259490506.9,5555293.3,139469783.6,NA
"NGA","Energy","Not agri-food","yes",2021,273899961.4,5624754.600000001,130301866.8,NA
"NGA","Energy","Not agri-food","yes",2022,268275924.50000003,5642750.5,125935684,NA
"NGA","Energy","Not agri-food","yes",2030,NA,NA,NA,NA
"NGA","Energy","Not agri-food","yes",2050,NA,NA,NA,NA
"NGA","IPPU","Not agri-food","yes",1992,2791590.5,292.1,20.2,159235.4
"NGA","IPPU","Not agri-food","yes",1993,2601935.8000000003,299.59999999999997,20.2,139819.6
"NGA","IPPU","Not agri-food","yes",1994,1969353.5,307.09999999999997,20.2,165672.69999999998
"NGA","IPPU","Not agri-food","yes",1995,1961410.8,314.90000000000003,20.2,207762.2
"NGA","IPPU","Not agri-food","yes",1996,2077511.3,322.79999999999995,20.2,326394.4
"NGA","IPPU","Not agri-food","yes",1997,2131526.6,330.90000000000003,20.2,440101.9
"NGA","IPPU","Not agri-food","yes",1998,2813017,339.3,1406.1999999999998,618420
"NGA","IPPU","Not agri-food","yes",1999,2919712.3000000003,347.8,1480.3999999999999,872082.8
"NGA","IPPU","Not agri-food","yes",2000,3241244.9000000004,356.70000000000005,7175,1494190.5
"NGA","IPPU","Not agri-food","yes",2001,4557612.8,365.70000000000005,7265.7,2000451.6
"NGA","IPPU","Not agri-food","yes",2002,4995163.5,375.09999999999997,7375.8,2488877.9
"NGA","IPPU","Not agri-food","yes",2003,5755081.4,384.7,15868.2,3045585.5
"NGA","IPPU","Not agri-food","yes",2004,6339040.9,394.7,15960.599999999999,3613371.2
"NGA","IPPU","Not agri-food","yes",2005,6299258.600000001,405,16053,4291172.6
"NGA","IPPU","Not agri-food","yes",2006,6814954.6,415.7,16145.399999999998,4531553.2
"NGA","IPPU","Not agri-food","yes",2007,7469423.399999999,426.8,16237.8,4641554.699999999
"NGA","IPPU","Not agri-food","yes",2008,9769033,438.3,16330.2,4832635.6
"NGA","IPPU","Not agri-food","yes",2009,9930100.399999999,450.1,16422.6,5003338
"NGA","IPPU","Not agri-food","yes",2010,9942057.9,462.3,16515,4999160.5
"NGA","IPPU","Not agri-food","yes",2011,10761789.7,474.8,16607.399999999998,5050965.3
"NGA","IPPU","Not agri-food","yes",2012,12849116.4,487.70000000000005,16699.8,5163264.4
"NGA","IPPU","Not agri-food","yes",2013,14506123.9,500.90000000000003,16792.2,5310383.399999999
"NGA","IPPU","Not agri-food","yes",2014,14980132.4,514.4,19592.199999999997,5766650
"NGA","IPPU","Not agri-food","yes",2015,16075305.3,528.1,19592.199999999997,6339218.5
"NGA","IPPU","Not agri-food","yes",2016,17628475.4,542.2,19592.199999999997,7177776.1
"NGA","IPPU","Not agri-food","yes",2017,18167684.2,556.4,19592.199999999997,8005163.6
"NGA","IPPU","Not agri-food","yes",2018,20194153.099999998,571,20712.2,9013184
"NGA","IPPU","Not agri-food","yes",2019,21344683.6,585.8,21272.2,9905171.6
"NGA","IPPU","Not agri-food","yes",2020,23455321,600.9,21847,10814606
"NGA","IPPU","Not agri-food","yes",2021,26156710.299999997,616.4,22557.9,11814050
"NGA","IPPU","Not agri-food","yes",2022,27050410.5,632.1,23027.4,12736380
"NGA","IPPU","Not agri-food","yes",2030,NA,NA,NA,NA
"NGA","IPPU","Not agri-food","yes",2050,NA,NA,NA,NA
"NGA","Waste","Not agri-food","yes",1992,17188958.6,894156.3999999999,16294802.2,NA
"NGA","Waste","Not agri-food","yes",1993,17684218.3,931593.2000000001,16752625.100000001,NA
"NGA","Waste","Not agri-food","yes",1994,18175818.9,990524.1,17185294.8,NA
"NGA","Waste","Not agri-food","yes",1995,18701043.900000002,1033683.3999999999,17667360.5,NA
"NGA","Waste","Not agri-food","yes",1996,19295528.2,1081351.5,18214176.7,NA
"NGA","Waste","Not agri-food","yes",1997,19900777.6,1124723.5,18776054.1,NA
"NGA","Waste","Not agri-food","yes",1998,20555632.8,1153199.4,19402433.400000002,NA
"NGA","Waste","Not agri-food","yes",1999,21154123,1182463.9,19971659.1,NA
"NGA","Waste","Not agri-food","yes",2000,21832686,1186924.4000000001,20571761.6,NA
"NGA","Waste","Not agri-food","yes",2001,22667758.4,1217103.8,21374654.6,NA
"NGA","Waste","Not agri-food","yes",2002,23609576.9,1254641.5999999999,22276935.2,NA
"NGA","Waste","Not agri-food","yes",2003,24513590.1,1302330.0999999999,23131260,NA
"NGA","Waste","Not agri-food","yes",2004,25494748.9,1367792.8,24044956,NA
"NGA","Waste","Not agri-food","yes",2005,26410472.5,1433815.5999999999,24892656.900000002,NA
"NGA","Waste","Not agri-food","yes",2006,27427354.5,1502749.8,25838604.7,NA
"NGA","Waste","Not agri-food","yes",2007,28488580.5,1550169.5,26850411,NA
"NGA","Waste","Not agri-food","yes",2008,29613822.5,1601836.4,27921986.099999998,NA
"NGA","Waste","Not agri-food","yes",2009,30800238.099999998,1626962.0999999999,29081276,NA
"NGA","Waste","Not agri-food","yes",2010,32042813.900000002,1652399.1,30295414.799999997,NA
"NGA","Waste","Not agri-food","yes",2011,33255279.3,1661780.0999999999,31498499.2,NA
"NGA","Waste","Not agri-food","yes",2012,34547876.4,1687288.8,32761587.599999998,NA
"NGA","Waste","Not agri-food","yes",2013,35920074.3,1732996.7,34085077.599999994,NA
"NGA","Waste","Not agri-food","yes",2014,37348451.3,1770858.9,35472592.4,NA
"NGA","Waste","Not agri-food","yes",2015,38703088.8,1818236,36774852.8,NA
"NGA","Waste","Not agri-food","yes",2016,39871701.1,1857153.9,37902547.2,NA
"NGA","Waste","Not agri-food","yes",2017,41181951.699999996,1915619.7,39151252,NA
"NGA","Waste","Not agri-food","yes",2018,42444432.9,1942755.7,40382913.2,NA
"NGA","Waste","Not agri-food","yes",2019,43685359.900000006,1976405.9,41586874,NA
"NGA","Waste","Not agri-food","yes",2020,45001622.6,2044691,42831535.6,NA
"NGA","Waste","Not agri-food","yes",2021,46287132.400000006,2089982,44068438.4,NA
"NGA","Waste","Not agri-food","yes",2022,47587519.4,2136276.1999999997,45319215.199999996,NA
"NGA","Waste","Not agri-food","yes",2030,NA,NA,NA,NA
"NGA","Waste","Not agri-food","yes",2050,NA,NA,NA,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",1992,41815257.8,14869945,26945312.8,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",1993,42899141.1,15359903.5,27539237.6,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",1994,44215703.5,15597449.5,28618254,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",1995,45135329.2,15630654,29504675.200000003,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",1996,47178450.900000006,16521186.5,30657264.4,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",1997,49325045.1,16989547.5,32335497.599999998,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",1998,52175913,18312083,33863830,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",1999,53034097.5,18432313.5,34601784,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2000,53772078.6,18618423,35153655.6,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2001,53102064.9,18392192.5,34709872.4,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2002,53741921.4,18592771,35149150.4,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2003,55466326.4,19439446,36026880.4,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2004,56534750.3,19492525.5,37042224.800000004,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2005,60088403.2,21205618,38882785.199999996,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2006,60433048.6,21064903,39368145.6,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2007,59478767.699999996,20503288.5,38975479.2,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2008,59698099,20914277,38783822,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2009,57589092.8,20243880,37345212.800000004,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2010,62058450.3,21987871.5,40070578.800000004,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2011,66297658.9,22673426.5,43624232.4,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2012,69436439.19999999,23427696,46008743.199999996,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2013,70932517.7,24101246.5,46831271.2,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2014,72307230,24486212,47821018,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2015,72711411.1,24410607.5,48300803.6,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2016,78889967.8,26310207,52579760.8,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2017,81057685.5,27262643.5,53795042,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2018,80355083.6,27357434,52997649.599999994,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2019,81752241.3,27719980.5,54032260.8,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2020,84629932.8,29489306,55140626.8,NA
